matchday,date,home_team,final_result,away_team,home_goals,away_goals,winner,home_wins_last_5,home_draws_last_5,home_losses_last_5,away_wins_last_5,away_draws_last_5,away_losses_last_5,home_form,away_form,home_goals_last_5,home_conceded_last_5,away_goals_last_5,away_conceded_last_5,home_goal_diff_last_5,away_goal_diff_last_5,goal_diff_last_5,home_h2h_wins,away_h2h_wins,h2h_draws,home_h2h_goals_scored,away_h2h_goals_scored,home_off,home_def,away_off,away_def,home_goals_exp,away_goals_exp
14,1970-11-07,29,4-2,13,4,2,0,2,1,2,2,3,0,7,9,9,9,6,10,0,-4,4,12,9,2,40,32,-15.032938389519122,-4.889926185679452,-13.0857316513365,-6.6125204129902615,2.1390911442740306,0.9183117827334202
14,1970-11-07,32,1-2,37,1,2,2,2,2,1,0,2,3,8,2,0,0,5,21,0,-16,16,0,1,1,1,5,-18.6325451427389,-8.479612846864269,-2.212318545547059,1.7877738398439849,2.305741904382439,1.2368827386274883
14,1970-11-07,16,3-2,9,3,2,0,3,0,2,2,0,3,9,6,4,9,0,0,-5,0,-5,0,1,1,0,4,-3.2337427080134318,-5.260178682884908,-7.365499253078651,-18.27673150322421,2.143739703453555,1.1455939872086165
15,1970-11-14,12,3-2,14,3,2,0,2,2,1,3,0,2,8,9,10,5,12,9,5,3,2,6,4,5,29,20,-3.844434154155711,-0.1425287240991646,-7.96782853405497,-31.652304183034573,1.6808833662550209,1.3661486833361087
15,1970-11-14,10,2-1,56,2,1,0,4,1,0,1,3,1,13,6,5,2,6,13,3,-7,10,13,2,5,53,20,7.10423249781835,-6.20695916821172,-7.23262478360249,-6.8702905141082535,2.90232746884142,1.1086157992446246
15,1970-11-14,32,0-1,23,0,1,2,1,2,2,4,0,1,5,12,0,0,3,10,0,-7,7,1,0,1,2,1,6.904286336396344,-8.874204095000108,-7.757464336578414,-26.703073417962937,2.202893802439074,0.9719117457768268
15,1970-11-14,26,0-0,30,0,0,1,2,2,1,2,1,2,8,7,6,5,6,7,1,-1,2,9,2,4,37,16,-5.990390042724467,-1.8704640583778125,-10.511836365043711,-23.5516775910956,1.8725919445467565,1.156818246471445
15,1970-11-14,1,0-1,17,0,1,2,1,2,2,3,0,2,5,9,1,2,0,0,-1,0,-1,10,10,10,41,48,-8.430255359859299,-0.8146145002804537,-8.052912147251153,-25.86207547308356,1.718892783240604,1.3273746481387447
15,1970-11-14,27,3-0,53,3,0,0,2,1,2,2,2,1,7,8,7,9,2,3,-2,-1,-1,8,8,5,37,33,-16.00121447981897,-9.944216926392178,-13.113163837842114,-36.30991029172864,1.199389574675468,0.7363325449262518
15,1970-11-14,8,0-0,34,0,0,1,1,0,4,1,3,1,3,6,5,12,4,10,-7,-6,-1,0,0,1,1,1,-11.627051257302623,-5.072934664861835,-7.161958476312831,-14.304716551521562,1.9929694397745643,1.1636537582551305
15,1970-11-14,36,2-0,18,2,0,0,1,2,2,0,1,4,5,1,0,0,9,7,0,2,-2,2,0,1,11,7,-2.9615009305593545,-1.170234003724174,-11.472556182175015,-25.2093498315553,1.9179828807639996,1.144807679140953
15,1970-11-14,37,2-2,2,2,2,1,1,1,3,1,2,2,4,5,0,0,2,1,0,1,-1,1,3,1,4,9,-10.41766786557062,-2.955381593818038,-12.435680446051272,-26.37295166126001,1.640518137473442,1.0234658938674843
16,1970-11-28,36,1-2,13,1,2,2,2,2,1,3,1,1,8,10,0,0,6,10,0,-4,4,3,4,0,13,21,-15.659453392606837,-4.865780629987917,-3.0038830633940377,1.5052994225301044,2.400007933346261,1.3786214148149376
16,1970-11-28,17,3-0,33,3,0,0,0,1,4,1,1,3,1,4,11,6,0,0,5,0,5,1,4,4,7,12,-2.7627883642531863,-4.712049893264593,-1.98635700550745,0.2499075764955723,2.80770631180847,1.4403114849754046
16,1970-11-28,52,1-0,9,1,0,0,1,2,2,1,1,3,5,4,10,6,0,0,4,0,4,2,1,3,8,5,6.07171406528196,-5.804795217640652,-10.61219491624762,-25.28176205390728,2.22332177980043,0.9806897768162206
16,1970-11-28,13,1-1,27,1,1,1,2,0,3,2,2,1,6,8,6,9,0,0,-3,0,-3,16,7,9,58,47,-21.611958741861077,-8.791106677859409,-13.033453862751504,-7.664924753494819,1.8813369937593216,0.7775374270118609
16,1970-11-28,29,0-0,28,0,0,1,2,2,1,3,1,1,8,10,9,7,6,14,2,-8,10,6,2,1,18,9,-16.104774018789197,-7.799862728748679,3.3920413983956688,-38.80776520419335,1.1339520964366392,1.565568939847621
16,1970-11-28,16,1-1,11,1,1,1,3,0,2,4,1,0,9,13,3,10,11,8,-7,3,-10,3,5,0,12,17,-10.219948147229433,-3.257899552535619,-0.7312317429307993,-36.062236658528896,1.3607301270677663,1.5890964942642298
16,1970-11-28,2,2-0,23,2,0,0,1,3,1,4,0,1,6,12,0,1,3,10,-1,-7,6,16,4,5,63,29,0.2373464633454455,-8.078658706028827,-6.178740027190681,-17.485634094367157,2.2916458618604785,1.072327724149706
16,1970-11-28,55,2-0,38,2,0,0,1,2,2,0,2,3,5,2,4,5,0,0,-1,0,-1,5,3,1,16,9,-8.089335385156502,-5.1889293178272,-7.466498802704721,-6.490958213473602,2.3850521328540037,1.1442272095478911
16,1970-11-28,33,1-1,1,1,1,1,1,3,1,1,2,2,6,5,2,8,2,3,-6,-1,-5,6,3,6,25,25,-7.811439867358136,-6.0881547267864615,-14.380143895191338,-15.7505701158483,2.0733791576509626,0.8250205249128478
17,1970-12-04,8,1-1,30,1,1,1,1,1,3,2,3,0,4,9,7,8,5,10,-1,-5,4,5,2,3,14,9,-4.016416559132585,-1.508618393759133,-8.902388528918639,-27.450157546267675,1.809629154412493,1.2505432617361216
17,1970-12-04,12,5-0,18,5,0,0,3,1,1,1,0,4,10,3,12,6,9,8,6,1,5,11,8,7,48,40,7.157953665319307,-5.943482162811349,-13.090665160051742,-26.040826989448327,2.2346904072074,0.8777321805172623
17,1970-12-04,27,4-1,14,4,1,0,2,2,1,2,1,2,8,7,6,10,9,8,-4,1,-5,6,5,7,28,30,-11.073171299829015,-5.4168896141285305,-6.662168035317441,-6.7800510312924445,2.270538912059338,1.1709106425479687
17,1970-12-04,10,2-1,34,2,1,0,4,1,0,1,3,1,13,6,8,2,4,8,6,-4,10,10,0,2,38,9,6.7926920957593415,-8.865901716403567,-12.205195671971987,-26.981370901928823,2.1893873408770985,0.8036350941652738
17,1970-12-05,32,4-1,2,4,1,0,0,1,4,1,3,1,1,6,0,0,1,4,0,-3,3,1,7,1,8,29,-7.020340063683898,-1.916816688295888,-7.56218441259324,-31.357472876366437,1.591689603694335,1.2965793081588184
17,1970-12-05,22,0-0,56,0,0,1,3,0,2,2,1,2,9,7,3,10,6,11,-7,-5,-2,13,7,6,44,32,-18.800707182388752,-8.845212954796196,-7.739488772107362,-26.890526651553337,1.377255758126512,0.9738270706749363
17,1970-12-05,37,1-0,17,1,0,0,0,2,3,3,1,1,2,10,0,0,0,0,0,0,0,0,4,1,4,16,-3.668915838715292,0.0448262308598318,-12.944425286135113,-37.41802424792029,1.5101758129602718,1.133052913586762
17,1970-12-05,1,0-5,53,0,5,2,0,3,2,2,1,2,3,7,1,3,2,4,-2,-2,0,19,12,8,72,61,-16.660894406977107,-9.866281608012631,-7.906658840646606,-13.374322756495246,1.8563728572944815,0.9262472229057218
17,1970-12-05,26,2-1,37,2,1,0,2,3,0,2,1,2,9,7,7,4,9,20,3,-11,14,1,0,0,4,1,-9.37566883516621,-1.2069623756854673,-11.383703237081326,-16.63439276099092,1.9903303694551255,1.1472039863037242
18,1971-01-23,27,3-1,37,3,1,0,3,1,1,2,0,3,10,6,3,10,9,20,-7,-11,4,1,3,1,6,14,-3.9495191974884754,-0.2900836636379871,-12.079528551593535,-27.15634553901346,1.8213612509837684,1.157405513475627
18,1971-01-23,22,1-0,17,1,0,0,2,1,2,2,1,2,7,7,2,13,0,0,-11,0,-11,4,3,3,15,14,-9.370350412104866,-1.2504732046427625,-13.652385061681942,-23.485962233521725,1.764738766860836,1.0443025864462718
18,1971-01-23,8,2-3,14,2,3,2,1,2,2,2,1,2,5,7,7,8,9,7,-1,2,-3,5,3,2,14,12,5.948884170356923,-6.094669331859113,-8.362706262005002,-28.162970867385592,2.1195372420825818,1.0635869049215665
18,1971-01-23,1,2-0,30,2,0,0,0,3,2,2,3,0,3,9,2,4,5,10,-2,-5,3,12,9,5,56,45,6.688526585342692,-8.80785981111602,-5.299590238164001,-15.089422432611745,2.602188429178933,1.0789160377515148
18,1971-01-23,32,1-3,13,1,3,2,1,1,3,4,0,1,4,12,0,0,4,9,0,-5,5,4,7,2,25,31,-4.461723165830792,-1.5826744385819318,-6.771545259316477,-5.182204919651857,2.5585283312458764,1.353583804596106
18,1971-01-23,10,1-0,53,1,0,0,4,1,0,2,1,2,13,7,7,0,1,6,7,-5,12,23,6,11,96,47,-17.68192371816628,-8.662154160453344,-9.062728025931936,-28.19817252345879,1.371960814495813,0.9281362303612476
18,1971-01-23,2,1-1,56,1,1,1,1,2,2,1,2,2,5,5,1,1,5,8,0,-3,3,21,3,4,72,30,-19.558215832941148,-9.133058577527468,-13.669542110251886,-37.88937480022576,1.0726506112544458,0.7446973273659329
18,1971-01-23,26,3-0,18,3,0,0,2,3,0,1,0,4,9,3,7,4,7,7,3,0,3,14,5,3,42,19,-10.121945118940932,-5.467407700775604,-11.477908976077217,-16.625459006034035,1.9655354401269816,0.9591942944467164
18,1971-01-23,37,0-2,34,0,2,2,1,2,2,1,2,2,5,5,0,0,4,8,0,-4,4,0,1,0,0,1,-5.695737899087809,-2.004480153624509,-0.4682669320868138,-36.39551459979393,1.4805662867432252,1.6758509845160028
19,1971-01-30,33,1-0,23,1,0,0,2,2,1,3,1,1,8,10,4,7,2,12,-3,-10,7,9,2,3,22,10,-8.951825477313502,-6.332015833045325,3.030095765880428,-38.93152331469946,1.316583492341323,1.628118050902945
19,1971-01-30,36,2-1,9,2,1,0,2,0,3,0,2,3,6,2,0,0,0,0,0,0,0,1,1,3,9,9,-22.09670559652857,-8.725350775415876,-11.239804313727284,-25.48808866049411,1.3247449320507154,0.8432181477402982
19,1971-01-30,52,2-1,38,2,1,0,2,1,2,1,1,3,7,4,10,5,0,0,5,0,5,1,0,1,5,3,-10.41835442736756,-3.1364439275559186,-2.9081092707376515,-1.4202291623140226,2.4813728888215487,1.4754555937503853
19,1971-01-30,13,0-2,1,0,2,2,2,1,2,1,2,2,7,5,7,6,1,2,1,-1,2,17,18,10,86,74,-3.757050439959313,-5.137779849644227,-3.886155700428681,1.1357327838936877,2.8039506117015494,1.3194532265066037
19,1971-01-30,12,3-0,27,3,0,0,4,0,1,2,3,0,12,9,12,6,0,0,6,0,6,9,8,7,40,35,-0.4730756264053227,-8.100037469698005,-12.891085088552458,-8.479190479588826,2.5828282916298084,0.8064463525975095
19,1971-01-30,55,3-1,33,3,1,0,1,3,1,1,0,4,6,3,3,1,0,0,2,0,2,4,2,1,19,10,8.678910049517263,-6.20292387859479,-6.225027406184313,-18.678983474923577,2.54601137256262,1.1547070436976412
19,1971-01-30,17,2-1,28,2,1,0,1,0,4,3,1,1,3,10,13,7,6,11,6,-5,11,5,2,3,18,12,-15.879462979069968,-5.273276120314591,-8.19876681093824,-5.9228089412914136,2.1336940615085425,1.1071589385042166
19,1971-01-30,29,3-3,11,3,3,1,1,3,1,4,1,0,6,13,6,11,11,7,-5,4,-9,4,5,6,18,23,-7.751106028515071,-5.527142131576674,-14.908130060428933,-17.66616153800286,2.010340912480328,0.8262052919971136
19,1971-01-30,16,3-1,2,3,1,0,2,1,2,1,2,2,7,5,4,6,0,4,-2,-4,2,4,4,3,12,15,-16.178449420915243,-7.967034651352015,-7.751985474354866,-29.132439061386123,1.3879574677071276,1.0096428195564533
20,1971-02-06,55,2-0,17,2,0,0,2,2,1,2,1,2,8,7,4,2,0,0,2,0,2,13,5,5,46,25,-17.336493965487332,-8.936494399344655,-11.451794658500488,-15.66971898612339,1.759926997639172,0.8278930830534035
20,1971-02-06,8,1-0,18,1,0,0,0,2,3,2,0,3,2,6,8,7,6,9,1,-3,4,2,2,4,13,16,5.333124068800517,-6.113464467870291,-11.540295625434108,-28.83909805253928,2.07529232503792,0.930937254664934
20,1971-02-06,22,2-1,53,2,1,0,2,1,2,3,0,2,7,9,2,10,1,7,-8,-6,-2,14,4,4,46,27,-9.552976103440397,-5.455346274183885,0.3791451501306363,-36.83950896197559,1.3576594236678143,1.528407300767752
20,1971-02-06,32,3-3,27,3,3,1,1,0,4,2,2,1,3,8,0,0,0,0,0,0,0,4,5,1,22,26,-5.960055631813814,-1.613085716738682,-6.964002165677913,-18.259544166263773,2.050966913324766,1.342164402364232
20,1971-02-06,1,5-2,37,5,2,0,2,1,2,2,0,3,7,6,2,2,10,20,0,-10,10,4,1,3,20,8,-4.768921041026374,-1.0960236672982515,-14.320704577761513,-22.34470651404092,1.953260776171212,1.0223790413324787
20,1971-02-06,2,2-1,34,2,1,0,1,2,2,2,2,1,5,8,1,5,4,8,-4,-4,0,5,0,3,25,13,-15.402983401068516,-5.304950359318433,-14.146124054901271,-37.95649657446553,1.172711497171946,0.8621403597865329
20,1971-02-06,27,1-1,13,1,1,1,3,1,1,5,0,0,10,15,2,9,2,5,-7,-3,-4,10,18,14,65,73,-19.59817461776992,-9.35317760317069,-5.99006123153224,-16.56968155467586,1.659884912575882,1.0254932875178238
21,1971-02-13,13,2-0,38,2,0,0,1,1,3,1,1,3,4,4,4,2,0,0,2,0,2,1,8,8,16,31,-1.8936649122054408,-7.74724465540333,-4.0905953221627165,0.3929642025039764,2.8426928485179714,1.1822053911106194
21,1971-02-13,29,2-1,23,2,1,0,0,4,1,2,1,2,4,7,8,11,2,11,-3,-9,6,15,7,3,38,27,-8.025924416809813,-5.926512406571523,-11.779436362676826,-25.78811994224448,1.734099897825261,0.9288812551218965
21,1971-02-13,17,3-2,1,3,2,0,2,0,3,3,1,1,6,10,12,7,3,3,5,0,5,14,13,11,66,57,-7.75679366540621,-5.475771567480711,-12.127249772620225,-10.865461076593196,2.243754322980753,0.932939496775036
21,1971-02-13,16,3-0,33,3,0,0,1,1,3,1,1,3,4,4,3,5,0,0,-2,0,-2,1,0,3,12,8,-15.291804978831838,-7.969884893950209,-8.26734502845319,-5.122430381194421,2.1815820554756917,0.9880860364345168
21,1971-02-13,33,3-1,56,3,1,0,2,1,2,3,2,0,7,11,6,9,5,5,-3,0,-3,7,4,3,19,13,-22.27531954952892,-8.974590768987213,-8.40339980243833,-29.197309391433297,1.2210241966656206,0.9418596082270044
21,1971-02-13,26,1-0,28,1,0,0,2,2,1,2,2,1,8,8,7,5,5,14,2,-9,11,10,6,4,34,29,-8.690940604395802,-1.5591501118344748,-14.796907128821594,-17.675715489180323,1.9783256087215164,0.9831921698444636
21,1971-02-13,12,0-2,9,0,2,2,4,1,0,1,1,3,13,4,12,6,0,0,6,0,6,8,0,1,24,6,8.928609722585998,-6.544234341277831,-3.2123853076417603,-1.8649687427625063,3.131991667818737,1.2827519993967922
21,1971-02-13,52,1-2,2,1,2,2,3,0,2,2,1,2,9,7,13,4,1,3,9,-2,11,13,10,8,57,40,-4.199233774018658,-5.232204430441285,-7.758156563638042,-27.643075750477223,1.7974432468668091,1.1289189836115314
22,1971-02-27,22,0-0,14,0,0,1,2,1,2,2,1,2,7,7,2,8,9,2,-6,7,-13,13,8,7,52,38,-14.841664422812086,-8.261945208388218,-11.496097726146578,-28.90866050158025,1.4323984101464569,0.8508013860331564
22,1971-02-27,37,0-0,37,0,0,1,1,0,4,1,0,4,3,3,0,0,11,21,0,-10,10,0,0,0,0,0,5.291712306896533,-6.093050772731662,-9.656704871705898,-27.61792820485969,2.1156868957140302,1.0083545249607149
22,1971-02-27,1,0-1,13,0,1,2,3,0,2,3,1,1,9,10,1,2,2,5,-1,-3,2,21,21,10,79,95,-5.293226915168635,-1.398220372115447,-5.903041579415471,-17.38273413686442,2.103689249176697,1.408354202251255
22,1971-02-27,55,3-1,53,3,1,0,2,2,1,2,0,3,8,6,4,3,4,5,1,-1,2,18,15,14,99,72,-5.438075042097599,-1.1230595772344674,-15.42611797603372,-18.579588829097712,2.057841627672205,0.97527766341381
22,1971-02-27,32,1-5,28,1,5,2,1,1,3,2,1,2,4,7,0,0,5,14,0,-9,9,2,0,3,6,4,-14.947963922153964,-5.559783415635629,-6.006376102143801,-16.255449812926738,1.818185251452822,1.1950163106629177
22,1971-02-27,8,1-1,27,1,1,1,2,1,2,3,1,1,7,10,8,6,0,0,2,0,2,2,6,4,14,23,-15.554411506780966,-8.59004084965817,0.0409817517771414,-37.1699498856738,1.1888243503676588,1.3435971939819562
22,1971-02-27,2,3-2,30,3,2,0,2,1,2,1,3,1,7,6,3,5,3,13,-2,-10,8,9,8,6,39,33,-4.951291668041035,-0.0410280130126175,-10.701684548945982,-12.676221136213096,2.278410515006792,1.2344241204661572
22,1971-02-27,16,5-0,34,5,0,0,2,0,3,3,0,2,6,9,6,7,4,7,-1,-3,2,5,1,3,11,4,-19.411106878617662,-9.360712956666204,-5.717892717171301,-5.698228280076228,2.0207615657857385,1.0367658630282286
20,1971-03-03,37,1-1,30,1,1,1,1,1,3,1,2,2,4,5,0,0,4,12,0,-8,8,1,0,1,4,2,-6.204447201748844,-0.4059013980005874,-9.022084185515682,-26.800912855391108,1.7599543584286426,1.2991307402305867
23,1971-03-05,36,1-3,23,1,3,2,1,1,3,2,1,2,4,7,0,0,2,7,0,-5,5,1,0,3,10,7,-10.683115801768889,-3.276979979166492,-11.733922690894335,-25.54245529716672,1.6580852489263351,1.0396644623168043
23,1971-03-05,26,5-2,1,5,2,0,2,2,1,3,0,2,8,9,5,5,2,4,0,-2,2,21,3,5,61,28,-9.22903246372598,-1.849763888053741,-11.44436593378026,-10.166767001949946,2.2168724297426663,1.115161063838145
23,1971-03-05,13,0-0,2,0,0,1,2,1,2,3,1,1,7,10,6,1,2,2,5,0,5,35,15,7,121,62,-2.357156982392425,-8.096683130927175,-7.200693189617381,-28.37983218873708,1.8333924148718528,1.0274403582673763
23,1971-03-06,17,5-0,38,5,0,0,2,0,3,0,2,3,6,2,10,5,0,0,5,0,5,2,0,0,8,1,-7.340848668331593,-5.160367832780816,-4.847168125053459,-0.3855982645562649,2.625853282063954,1.270338029183361
23,1971-03-06,33,2-2,33,2,2,1,3,0,2,0,1,4,9,1,6,9,0,0,-3,0,-3,3,3,0,15,15,-21.29685962863353,-8.957405523495794,-8.899687790297792,-4.366295456000941,2.00203256986363,0.9229466163587228
23,1971-03-06,27,2-0,9,2,0,0,2,1,2,2,1,2,7,7,2,9,0,0,-7,0,-7,10,12,8,35,48,-9.749693456612691,-5.611533890163616,-2.7533700347758847,-4.758610434391355,2.387578135060014,1.3530349701817623
23,1971-03-06,29,3-1,56,3,1,0,1,2,2,3,1,1,5,10,8,8,6,3,0,3,-3,9,7,9,31,28,-7.879675888610429,-5.905490995251425,-8.366191852368386,-27.553716719773224,1.682872144873692,1.0717016495001608
23,1971-03-06,52,1-1,17,1,1,1,1,0,4,3,0,2,3,9,14,4,0,0,10,0,10,10,2,3,40,9,-4.637837972448669,-4.97472867816224,-14.697865700975273,-37.19216615577841,1.488236117821736,0.8539457741302275
21,1971-03-13,36,3-1,11,3,1,0,1,1,3,3,2,0,4,11,0,0,11,8,0,3,-3,1,2,1,5,7,-6.019901750134867,0.0665753612276371,-3.619268183690538,-5.116693203862605,2.5060552191154706,1.6138209687069096
24,1971-03-13,10,6-2,27,6,2,0,3,2,0,2,2,1,11,8,6,2,0,0,4,0,4,34,3,16,140,46,-20.52255212599044,-9.667162145086332,-14.974993741669822,-23.225422498462606,1.4324659798375137,0.6860365421584506
24,1971-03-13,16,2-1,30,2,1,0,3,1,1,2,2,1,10,8,7,7,4,16,0,-12,12,4,2,6,20,16,-14.297950378850516,-5.617426700645788,-6.381388976645989,-7.565206399999253,2.131599506675604,1.1746595507749769
24,1971-03-13,22,4-1,18,4,1,0,2,1,2,3,0,2,7,9,3,9,6,10,-6,-4,-2,13,5,11,44,29,5.807302028642376,-9.12676782683394,-6.164374919368526,-18.40243072764254,2.454776525831529,1.02770521310041
24,1971-03-13,32,5-0,9,5,0,0,0,2,3,2,1,2,2,7,0,0,0,0,0,0,0,0,7,3,7,25,-11.045071281657926,-2.697540342912001,3.908055365175179,-37.376217711243015,1.3019598786402555,1.89569981595086
24,1971-03-13,55,3-1,14,3,1,0,3,0,2,2,2,1,9,8,5,4,9,2,1,7,-6,17,13,7,67,61,-12.879436964264558,-8.513426669684636,-9.213518080394495,-27.50303337438204,1.5311443678413683,0.928055096919959
25,1971-03-20,27,2-2,11,2,2,1,2,1,2,3,1,1,7,10,2,8,9,11,-6,-2,-4,7,10,3,23,40,-9.962866491715705,-6.011466491440789,3.33483676424659,-35.80740137634929,1.375038420481928,1.6640495345139443
25,1971-03-20,12,2-0,23,2,0,0,3,1,1,3,1,1,10,10,11,7,3,5,4,-2,6,23,5,10,84,30,7.205973409154967,-6.332228838860138,-10.479372032012654,-26.15045912185933,2.232548643968752,0.9646004697374244
25,1971-03-20,29,3-1,34,3,1,0,2,1,2,2,1,2,7,7,7,9,4,6,-2,-2,0,7,3,4,23,17,-7.15523836983111,-5.926684702607423,-12.040582799700267,-25.612559555465275,1.7675828771287467,0.9186391773074574
25,1971-03-20,13,1-1,17,1,1,1,1,2,2,3,1,1,5,10,5,3,0,0,2,0,2,15,17,12,62,68,-3.3655467501809286,-8.400375869248508,-14.60439577107035,-37.64324666164448,1.5124938093265,0.7380533828747385
25,1971-03-20,8,2-1,1,2,1,0,2,1,2,2,0,3,7,6,7,4,0,6,3,-6,9,2,4,5,13,15,-5.90027041369088,-1.518922469214142,-10.878097940864134,-7.595440247422831,2.423130385777543,1.1561372007024604
25,1971-03-20,52,1-0,33,1,0,0,1,1,3,1,2,2,4,5,13,5,0,0,8,0,8,2,1,0,5,3,-4.906374212417042,-4.931557697539488,-8.210408834668167,-4.368173343786844,2.5715073400968205,1.1220376685664648
25,1971-03-20,36,2-2,56,2,2,1,2,1,2,3,0,2,7,9,0,0,5,3,0,2,-2,1,1,2,4,3,-10.111127042670116,-2.96229296590488,-8.412078564053285,-26.33682456965664,1.6511602027333412,1.2041171093275242
25,1971-03-20,17,1-1,2,1,1,1,3,0,2,3,1,1,9,10,11,5,2,2,6,0,6,18,25,11,83,105,-6.035036972932655,-5.535856717923503,-7.858221430904755,-30.073700273796213,1.6617293738499213,1.1106605495758786
25,1971-03-20,26,0-0,38,0,0,1,2,2,1,0,2,3,8,2,3,7,0,0,-4,0,-4,1,0,0,3,0,-7.698275959263329,-1.58822154417552,-5.660142935170889,1.807871786993417,2.690149073398305,1.411140986670999
26,1971-03-26,37,4-3,28,4,3,0,0,3,2,2,2,1,3,8,0,0,4,15,0,-11,11,1,0,0,3,2,-6.622432022024912,-0.4943190203820059,-12.8504272526245,-19.556926881565985,1.9846278760071487,1.1128802621604863
26,1971-03-27,32,2-2,1,2,2,1,1,1,3,1,0,4,4,3,0,0,0,6,0,-6,6,3,8,6,20,32,-13.8203187683412,-5.669052896582139,-14.774067392415656,-20.853282252447247,1.706815945900548,0.8259236312979209
26,1971-03-27,2,3-2,13,3,2,0,3,2,0,3,1,1,11,10,0,3,2,6,-3,-4,1,16,43,9,70,145,-19.110374889203023,-9.574360240355311,-5.542138040995292,-15.127004883952564,1.7206367267539695,1.035146156180858
26,1971-03-27,33,4-3,14,4,3,0,1,1,3,1,3,1,4,6,7,9,9,2,-2,7,-9,2,4,7,17,22,-5.7707237695024105,-5.263211685359535,-9.167475694370664,-27.06985846574185,1.765244056530478,1.0647504109587762
26,1971-03-27,10,2-0,9,2,0,0,2,2,1,2,1,2,8,7,10,2,0,0,8,0,8,11,1,3,36,17,-12.62156024447251,-8.49216106098158,-11.49167563154428,-14.781240675253189,1.943588078093944,0.8425367924736921
26,1971-03-27,52,1-1,30,1,1,1,1,1,3,2,1,2,4,7,14,4,4,17,10,-13,23,17,5,10,59,26,-21.297977568598903,-8.639048074555527,-6.493165379354931,-6.762892684310288,1.921641640647629,1.034474965135894
26,1971-03-27,16,1-0,37,1,0,0,3,2,0,1,2,2,11,5,8,6,10,16,2,-6,8,1,0,3,5,3,5.778096061214393,-5.79993835278887,-0.1789092198518304,-38.268302649378064,1.776515731318114,1.479014674973081
26,1971-03-27,22,3-1,27,3,1,0,2,1,2,2,2,1,7,8,5,9,0,0,-4,0,-4,19,9,8,57,36,-4.648199555845338,-0.4104408521255904,-10.978020645039928,-7.986369679918294,2.453390221339719,1.2034468988972489
26,1971-03-27,55,1-0,18,1,0,0,2,1,2,2,1,2,7,7,3,5,8,8,-2,0,-2,21,12,10,83,58,7.757221231359799,-8.839375119400259,-4.652060846318645,-2.812541928896536,3.061739518476404,1.1062891723448496
27,1971-04-02,26,2-0,2,2,0,0,1,2,2,3,2,0,5,11,3,7,4,4,-4,0,-4,19,7,9,66,38,-9.177893076382352,-2.005329230233593,-7.929040565034569,-30.68507089921079,1.5467111667723763,1.2739496956857204
27,1971-04-02,8,2-1,38,2,1,0,1,1,3,1,3,1,4,6,6,4,0,0,2,0,2,0,1,0,0,1,-6.132997650913741,-1.565073794352976,-6.563227035097639,-0.6775522948986699,2.657953015963252,1.3652216737357197
27,1971-04-03,36,1-1,34,1,1,1,1,2,2,2,1,2,5,7,0,0,6,7,0,-1,1,3,2,1,13,10,7.078068618457133,-6.617347245669275,-7.902739532192519,-26.014532083555245,2.232827490061376,1.0608565854194103
27,1971-04-03,17,5-2,17,5,2,0,2,1,2,3,2,0,7,11,9,5,0,0,4,0,4,13,13,3,45,45,-3.647425037222885,-8.322949199360894,-6.131180165699158,-15.16357320823588,2.2371894186081565,1.0637283787392835
27,1971-04-03,1,2-1,11,2,1,0,0,1,4,2,2,1,1,8,2,6,12,12,-4,0,-4,13,9,8,46,40,-9.619129462515104,-5.912165625962,-11.096684798936655,-26.3653104123126,1.665610701656601,0.9566337132353736
27,1971-04-03,29,3-1,33,3,1,0,2,2,1,1,2,2,8,5,7,9,0,0,-2,0,-2,4,3,3,15,17,-6.477392859906503,-5.902635918815006,-8.928476262070799,-5.820086260647162,2.465239516542278,1.047390902374678
27,1971-04-03,27,3-0,23,3,0,0,2,1,2,3,1,1,7,10,4,10,3,4,-6,-1,-5,13,7,7,37,33,-6.398996769113002,-5.568565969661983,-14.436758499394548,-38.11673880678855,1.4104951689187093,0.8417536334199675
27,1971-04-03,13,3-1,53,3,1,0,0,3,2,1,2,2,3,5,5,4,6,2,1,4,-3,26,25,22,119,103,-9.919260599181149,-2.727044415946204,-11.988514532939814,-24.47393150454802,1.7156940115441133,1.0523790019439454
27,1971-04-03,12,0-2,56,0,2,2,2,1,2,3,1,1,7,10,12,8,5,4,4,1,3,27,9,9,103,56,-16.20828042261389,-8.691601949414727,3.549834079617022,-35.23000045260444,1.2219160435783576,1.5247884938067482
24,1971-04-08,1,2-1,28,2,1,0,1,1,3,3,1,1,4,10,1,3,4,14,-2,-10,8,7,6,6,25,26,-15.78032408671358,-8.846719911680157,-11.642732312148553,-17.69492805760557,1.744909853469165,0.8242623918128011
24,1971-04-13,33,1-0,53,1,0,0,1,2,2,1,2,2,5,5,7,8,5,3,-1,2,-3,9,10,6,37,39,-20.1548533326916,-8.058074517040595,-6.171964244750909,-14.458813829783146,1.708711662127455,1.0735276576376456
23,1971-04-14,12,3-1,11,3,1,0,2,0,3,2,1,2,6,7,8,6,8,14,2,-6,8,16,7,11,55,41,5.849984343671828,-6.33975348272678,3.213986599416324,-34.51113002934523,1.9017043206837647,1.638199959540094
